frame_number,position_x,position_y,position_z,orientation_w,orientation_x,orientation_y,orientation_z
8.780000000000000000e+02,-3.955999999999999961e+00,-3.955999999999999961e+00,3.021999999999999797e+00,8.890000000000000124e-01,0.000000000000000000e+00,4.570000000000000173e-01,0.000000000000000000e+00
8.790000000000000000e+02,-3.948999999999999844e+00,-3.948999999999999844e+00,3.024999999999999911e+00,8.890000000000000124e-01,0.000000000000000000e+00,4.580000000000000182e-01,0.000000000000000000e+00
8.800000000000000000e+02,-3.942000000000000171e+00,-3.942000000000000171e+00,3.028999999999999915e+00,8.890000000000000124e-01,0.000000000000000000e+00,4.580000000000000182e-01,0.000000000000000000e+00
8.810000000000000000e+02,-3.935000000000000053e+00,-3.935000000000000053e+00,3.032000000000000028e+00,8.890000000000000124e-01,0.000000000000000000e+00,4.590000000000000191e-01,0.000000000000000000e+00
8.820000000000000000e+02,-3.927999999999999936e+00,-3.927999999999999936e+00,3.036000000000000032e+00,8.880000000000000115e-01,0.000000000000000000e+00,4.590000000000000191e-01,0.000000000000000000e+00
8.830000000000000000e+02,-3.920999999999999819e+00,-3.920999999999999819e+00,3.039000000000000146e+00,8.880000000000000115e-01,0.000000000000000000e+00,4.590000000000000191e-01,0.000000000000000000e+00
8.840000000000000000e+02,-3.915000000000000036e+00,-3.915000000000000036e+00,3.043000000000000149e+00,8.880000000000000115e-01,0.000000000000000000e+00,4.600000000000000200e-01,0.000000000000000000e+00
8.850000000000000000e+02,-3.907999999999999918e+00,-3.907999999999999918e+00,3.045999999999999819e+00,8.880000000000000115e-01,0.000000000000000000e+00,4.600000000000000200e-01,0.000000000000000000e+00
8.860000000000000000e+02,-3.900999999999999801e+00,-3.900999999999999801e+00,3.049999999999999822e+00,8.870000000000000107e-01,0.000000000000000000e+00,4.610000000000000209e-01,0.000000000000000000e+00
8.870000000000000000e+02,-3.894000000000000128e+00,-3.894000000000000128e+00,3.052999999999999936e+00,8.870000000000000107e-01,0.000000000000000000e+00,4.610000000000000209e-01,0.000000000000000000e+00
8.880000000000000000e+02,-3.887000000000000011e+00,-3.887000000000000011e+00,3.056999999999999940e+00,8.870000000000000107e-01,0.000000000000000000e+00,4.620000000000000218e-01,0.000000000000000000e+00
8.890000000000000000e+02,-3.879999999999999893e+00,-3.879999999999999893e+00,3.060000000000000053e+00,8.870000000000000107e-01,0.000000000000000000e+00,4.620000000000000218e-01,0.000000000000000000e+00
8.900000000000000000e+02,-3.873000000000000220e+00,-3.873000000000000220e+00,3.063000000000000167e+00,8.860000000000000098e-01,0.000000000000000000e+00,4.630000000000000226e-01,0.000000000000000000e+00
8.910000000000000000e+02,-3.866000000000000103e+00,-3.866000000000000103e+00,3.067000000000000171e+00,8.860000000000000098e-01,0.000000000000000000e+00,4.630000000000000226e-01,0.000000000000000000e+00
8.920000000000000000e+02,-3.858999999999999986e+00,-3.858999999999999986e+00,3.069999999999999840e+00,8.860000000000000098e-01,0.000000000000000000e+00,4.640000000000000235e-01,0.000000000000000000e+00
8.930000000000000000e+02,-3.853000000000000203e+00,-3.853000000000000203e+00,3.073999999999999844e+00,8.860000000000000098e-01,0.000000000000000000e+00,4.640000000000000235e-01,0.000000000000000000e+00
8.940000000000000000e+02,-3.846000000000000085e+00,-3.846000000000000085e+00,3.076999999999999957e+00,8.850000000000000089e-01,0.000000000000000000e+00,4.650000000000000244e-01,0.000000000000000000e+00
8.950000000000000000e+02,-3.838999999999999968e+00,-3.838999999999999968e+00,3.080999999999999961e+00,8.850000000000000089e-01,0.000000000000000000e+00,4.650000000000000244e-01,0.000000000000000000e+00
8.960000000000000000e+02,-3.831999999999999851e+00,-3.831999999999999851e+00,3.084000000000000075e+00,8.850000000000000089e-01,0.000000000000000000e+00,4.660000000000000253e-01,0.000000000000000000e+00
8.970000000000000000e+02,-3.825000000000000178e+00,-3.825000000000000178e+00,3.088000000000000078e+00,8.850000000000000089e-01,0.000000000000000000e+00,4.660000000000000253e-01,0.000000000000000000e+00
8.980000000000000000e+02,-3.818000000000000060e+00,-3.818000000000000060e+00,3.091000000000000192e+00,8.840000000000000080e-01,0.000000000000000000e+00,4.670000000000000262e-01,0.000000000000000000e+00
8.990000000000000000e+02,-3.810999999999999943e+00,-3.810999999999999943e+00,3.093999999999999861e+00,8.840000000000000080e-01,0.000000000000000000e+00,4.670000000000000262e-01,0.000000000000000000e+00
9.000000000000000000e+02,-3.803999999999999826e+00,-3.803999999999999826e+00,3.097999999999999865e+00,8.840000000000000080e-01,0.000000000000000000e+00,4.680000000000000271e-01,0.000000000000000000e+00
9.010000000000000000e+02,-3.797000000000000153e+00,-3.797000000000000153e+00,3.100999999999999979e+00,8.840000000000000080e-01,0.000000000000000000e+00,4.680000000000000271e-01,0.000000000000000000e+00
9.020000000000000000e+02,-3.790000000000000036e+00,-3.790000000000000036e+00,3.104999999999999982e+00,8.830000000000000071e-01,0.000000000000000000e+00,4.689999999999999725e-01,0.000000000000000000e+00
9.030000000000000000e+02,-3.783999999999999808e+00,-3.783999999999999808e+00,3.108000000000000096e+00,8.830000000000000071e-01,0.000000000000000000e+00,4.689999999999999725e-01,0.000000000000000000e+00
9.040000000000000000e+02,-3.777000000000000135e+00,-3.777000000000000135e+00,3.112000000000000099e+00,8.830000000000000071e-01,0.000000000000000000e+00,4.699999999999999734e-01,0.000000000000000000e+00
9.050000000000000000e+02,-3.770000000000000018e+00,-3.770000000000000018e+00,3.115000000000000213e+00,8.830000000000000071e-01,0.000000000000000000e+00,4.699999999999999734e-01,0.000000000000000000e+00
9.060000000000000000e+02,-3.762999999999999901e+00,-3.762999999999999901e+00,3.119000000000000217e+00,8.820000000000000062e-01,0.000000000000000000e+00,4.709999999999999742e-01,0.000000000000000000e+00
9.070000000000000000e+02,-3.755999999999999783e+00,-3.755999999999999783e+00,3.121999999999999886e+00,8.820000000000000062e-01,0.000000000000000000e+00,4.709999999999999742e-01,0.000000000000000000e+00
9.080000000000000000e+02,-3.749000000000000110e+00,-3.749000000000000110e+00,3.125000000000000000e+00,8.820000000000000062e-01,0.000000000000000000e+00,4.709999999999999742e-01,0.000000000000000000e+00
9.090000000000000000e+02,-3.741999999999999993e+00,-3.741999999999999993e+00,3.129000000000000004e+00,8.820000000000000062e-01,0.000000000000000000e+00,4.719999999999999751e-01,0.000000000000000000e+00
9.100000000000000000e+02,-3.734999999999999876e+00,-3.734999999999999876e+00,3.132000000000000117e+00,8.810000000000000053e-01,0.000000000000000000e+00,4.719999999999999751e-01,0.000000000000000000e+00
9.110000000000000000e+02,-3.728000000000000203e+00,-3.728000000000000203e+00,3.136000000000000121e+00,8.810000000000000053e-01,0.000000000000000000e+00,4.729999999999999760e-01,0.000000000000000000e+00
9.120000000000000000e+02,-3.721999999999999975e+00,-3.721999999999999975e+00,3.138999999999999790e+00,8.810000000000000053e-01,0.000000000000000000e+00,4.729999999999999760e-01,0.000000000000000000e+00
9.130000000000000000e+02,-3.714999999999999858e+00,-3.714999999999999858e+00,3.142999999999999794e+00,8.810000000000000053e-01,0.000000000000000000e+00,4.739999999999999769e-01,0.000000000000000000e+00
9.140000000000000000e+02,-3.708000000000000185e+00,-3.708000000000000185e+00,3.145999999999999908e+00,8.800000000000000044e-01,0.000000000000000000e+00,4.739999999999999769e-01,0.000000000000000000e+00
9.150000000000000000e+02,-3.701000000000000068e+00,-3.701000000000000068e+00,3.149999999999999911e+00,8.800000000000000044e-01,0.000000000000000000e+00,4.749999999999999778e-01,0.000000000000000000e+00
9.160000000000000000e+02,-3.693999999999999950e+00,-3.693999999999999950e+00,3.153000000000000025e+00,8.800000000000000044e-01,0.000000000000000000e+00,4.749999999999999778e-01,0.000000000000000000e+00
9.170000000000000000e+02,-3.686999999999999833e+00,-3.686999999999999833e+00,3.156000000000000139e+00,8.800000000000000044e-01,0.000000000000000000e+00,4.759999999999999787e-01,0.000000000000000000e+00
9.180000000000000000e+02,-3.680000000000000160e+00,-3.680000000000000160e+00,3.160000000000000142e+00,8.790000000000000036e-01,0.000000000000000000e+00,4.759999999999999787e-01,0.000000000000000000e+00
9.190000000000000000e+02,-3.673000000000000043e+00,-3.673000000000000043e+00,3.162999999999999812e+00,8.790000000000000036e-01,0.000000000000000000e+00,4.769999999999999796e-01,0.000000000000000000e+00
9.200000000000000000e+02,-3.665999999999999925e+00,-3.665999999999999925e+00,3.166999999999999815e+00,8.790000000000000036e-01,0.000000000000000000e+00,4.769999999999999796e-01,0.000000000000000000e+00
9.210000000000000000e+02,-3.660000000000000142e+00,-3.660000000000000142e+00,3.169999999999999929e+00,8.790000000000000036e-01,0.000000000000000000e+00,4.779999999999999805e-01,0.000000000000000000e+00
9.220000000000000000e+02,-3.653000000000000025e+00,-3.653000000000000025e+00,3.173999999999999932e+00,8.780000000000000027e-01,0.000000000000000000e+00,4.779999999999999805e-01,0.000000000000000000e+00
9.230000000000000000e+02,-3.645999999999999908e+00,-3.645999999999999908e+00,3.177000000000000046e+00,8.780000000000000027e-01,0.000000000000000000e+00,4.789999999999999813e-01,0.000000000000000000e+00
9.240000000000000000e+02,-3.638999999999999790e+00,-3.638999999999999790e+00,3.181000000000000050e+00,8.780000000000000027e-01,0.000000000000000000e+00,4.789999999999999813e-01,0.000000000000000000e+00
9.250000000000000000e+02,-3.632000000000000117e+00,-3.632000000000000117e+00,3.184000000000000163e+00,8.780000000000000027e-01,0.000000000000000000e+00,4.799999999999999822e-01,0.000000000000000000e+00
9.260000000000000000e+02,-3.625000000000000000e+00,-3.625000000000000000e+00,3.186999999999999833e+00,8.770000000000000018e-01,0.000000000000000000e+00,4.799999999999999822e-01,0.000000000000000000e+00
9.270000000000000000e+02,-3.617999999999999883e+00,-3.617999999999999883e+00,3.190999999999999837e+00,8.770000000000000018e-01,0.000000000000000000e+00,4.809999999999999831e-01,0.000000000000000000e+00
9.280000000000000000e+02,-3.611000000000000210e+00,-3.611000000000000210e+00,3.193999999999999950e+00,8.770000000000000018e-01,0.000000000000000000e+00,4.809999999999999831e-01,0.000000000000000000e+00
9.290000000000000000e+02,-3.604000000000000092e+00,-3.604000000000000092e+00,3.197999999999999954e+00,8.760000000000000009e-01,0.000000000000000000e+00,4.809999999999999831e-01,0.000000000000000000e+00
9.300000000000000000e+02,-3.597999999999999865e+00,-3.597999999999999865e+00,3.201000000000000068e+00,8.760000000000000009e-01,0.000000000000000000e+00,4.819999999999999840e-01,0.000000000000000000e+00
9.310000000000000000e+02,-3.591000000000000192e+00,-3.591000000000000192e+00,3.205000000000000071e+00,8.760000000000000009e-01,0.000000000000000000e+00,4.819999999999999840e-01,0.000000000000000000e+00
9.320000000000000000e+02,-3.584000000000000075e+00,-3.584000000000000075e+00,3.208000000000000185e+00,8.760000000000000009e-01,0.000000000000000000e+00,4.829999999999999849e-01,0.000000000000000000e+00
9.330000000000000000e+02,-3.576999999999999957e+00,-3.576999999999999957e+00,3.212000000000000188e+00,8.750000000000000000e-01,0.000000000000000000e+00,4.829999999999999849e-01,0.000000000000000000e+00
9.340000000000000000e+02,-3.569999999999999840e+00,-3.569999999999999840e+00,3.214999999999999858e+00,8.750000000000000000e-01,0.000000000000000000e+00,4.839999999999999858e-01,0.000000000000000000e+00
9.350000000000000000e+02,-3.563000000000000167e+00,-3.563000000000000167e+00,3.217999999999999972e+00,8.750000000000000000e-01,0.000000000000000000e+00,4.839999999999999858e-01,0.000000000000000000e+00
9.360000000000000000e+02,-3.556000000000000050e+00,-3.556000000000000050e+00,3.221999999999999975e+00,8.750000000000000000e-01,0.000000000000000000e+00,4.849999999999999867e-01,0.000000000000000000e+00
9.370000000000000000e+02,-3.548999999999999932e+00,-3.548999999999999932e+00,3.225000000000000089e+00,8.739999999999999991e-01,0.000000000000000000e+00,4.849999999999999867e-01,0.000000000000000000e+00
9.380000000000000000e+02,-3.541999999999999815e+00,-3.541999999999999815e+00,3.229000000000000092e+00,8.739999999999999991e-01,0.000000000000000000e+00,4.859999999999999876e-01,0.000000000000000000e+00
9.390000000000000000e+02,-3.535000000000000142e+00,-3.535000000000000142e+00,3.232000000000000206e+00,8.739999999999999991e-01,0.000000000000000000e+00,4.859999999999999876e-01,0.000000000000000000e+00
9.400000000000000000e+02,-3.528999999999999915e+00,-3.528999999999999915e+00,3.236000000000000210e+00,8.739999999999999991e-01,0.000000000000000000e+00,4.869999999999999885e-01,0.000000000000000000e+00
9.410000000000000000e+02,-3.521999999999999797e+00,-3.521999999999999797e+00,3.238999999999999879e+00,8.729999999999999982e-01,0.000000000000000000e+00,4.869999999999999885e-01,0.000000000000000000e+00
9.420000000000000000e+02,-3.515000000000000124e+00,-3.515000000000000124e+00,3.242999999999999883e+00,8.729999999999999982e-01,0.000000000000000000e+00,4.879999999999999893e-01,0.000000000000000000e+00
9.430000000000000000e+02,-3.508000000000000007e+00,-3.508000000000000007e+00,3.245999999999999996e+00,8.729999999999999982e-01,0.000000000000000000e+00,4.879999999999999893e-01,0.000000000000000000e+00
9.440000000000000000e+02,-3.500999999999999890e+00,-3.500999999999999890e+00,3.249000000000000110e+00,8.729999999999999982e-01,0.000000000000000000e+00,4.889999999999999902e-01,0.000000000000000000e+00
9.450000000000000000e+02,-3.494000000000000217e+00,-3.494000000000000217e+00,3.253000000000000114e+00,8.719999999999999973e-01,0.000000000000000000e+00,4.889999999999999902e-01,0.000000000000000000e+00
9.460000000000000000e+02,-3.487000000000000099e+00,-3.487000000000000099e+00,3.255999999999999783e+00,8.719999999999999973e-01,0.000000000000000000e+00,4.889999999999999902e-01,0.000000000000000000e+00
9.470000000000000000e+02,-3.479999999999999982e+00,-3.479999999999999982e+00,3.259999999999999787e+00,8.719999999999999973e-01,0.000000000000000000e+00,4.899999999999999911e-01,0.000000000000000000e+00
9.480000000000000000e+02,-3.472999999999999865e+00,-3.472999999999999865e+00,3.262999999999999901e+00,8.709999999999999964e-01,0.000000000000000000e+00,4.899999999999999911e-01,0.000000000000000000e+00
9.490000000000000000e+02,-3.467000000000000082e+00,-3.467000000000000082e+00,3.266999999999999904e+00,8.709999999999999964e-01,0.000000000000000000e+00,4.909999999999999920e-01,0.000000000000000000e+00
9.500000000000000000e+02,-3.459999999999999964e+00,-3.459999999999999964e+00,3.270000000000000018e+00,8.709999999999999964e-01,0.000000000000000000e+00,4.909999999999999920e-01,0.000000000000000000e+00
9.510000000000000000e+02,-3.452999999999999847e+00,-3.452999999999999847e+00,3.274000000000000021e+00,8.709999999999999964e-01,0.000000000000000000e+00,4.919999999999999929e-01,0.000000000000000000e+00
9.520000000000000000e+02,-3.446000000000000174e+00,-3.446000000000000174e+00,3.277000000000000135e+00,8.699999999999999956e-01,0.000000000000000000e+00,4.919999999999999929e-01,0.000000000000000000e+00
9.530000000000000000e+02,-3.439000000000000057e+00,-3.439000000000000057e+00,3.279999999999999805e+00,8.699999999999999956e-01,0.000000000000000000e+00,4.929999999999999938e-01,0.000000000000000000e+00
9.540000000000000000e+02,-3.431999999999999940e+00,-3.431999999999999940e+00,3.283999999999999808e+00,8.699999999999999956e-01,0.000000000000000000e+00,4.929999999999999938e-01,0.000000000000000000e+00
9.550000000000000000e+02,-3.424999999999999822e+00,-3.424999999999999822e+00,3.286999999999999922e+00,8.699999999999999956e-01,0.000000000000000000e+00,4.939999999999999947e-01,0.000000000000000000e+00
9.560000000000000000e+02,-3.418000000000000149e+00,-3.418000000000000149e+00,3.290999999999999925e+00,8.689999999999999947e-01,0.000000000000000000e+00,4.939999999999999947e-01,0.000000000000000000e+00
9.570000000000000000e+02,-3.411000000000000032e+00,-3.411000000000000032e+00,3.294000000000000039e+00,8.689999999999999947e-01,0.000000000000000000e+00,4.949999999999999956e-01,0.000000000000000000e+00
9.580000000000000000e+02,-3.404999999999999805e+00,-3.404999999999999805e+00,3.298000000000000043e+00,8.689999999999999947e-01,0.000000000000000000e+00,4.949999999999999956e-01,0.000000000000000000e+00
9.590000000000000000e+02,-3.398000000000000131e+00,-3.398000000000000131e+00,3.301000000000000156e+00,8.689999999999999947e-01,0.000000000000000000e+00,4.959999999999999964e-01,0.000000000000000000e+00
9.600000000000000000e+02,-3.391000000000000014e+00,-3.391000000000000014e+00,3.305000000000000160e+00,8.679999999999999938e-01,0.000000000000000000e+00,4.959999999999999964e-01,0.000000000000000000e+00
9.610000000000000000e+02,-3.383999999999999897e+00,-3.383999999999999897e+00,3.307999999999999829e+00,8.679999999999999938e-01,0.000000000000000000e+00,4.969999999999999973e-01,0.000000000000000000e+00
9.620000000000000000e+02,-3.376999999999999780e+00,-3.376999999999999780e+00,3.311999999999999833e+00,8.679999999999999938e-01,0.000000000000000000e+00,4.969999999999999973e-01,0.000000000000000000e+00
9.630000000000000000e+02,-3.370000000000000107e+00,-3.370000000000000107e+00,3.314999999999999947e+00,8.669999999999999929e-01,0.000000000000000000e+00,4.969999999999999973e-01,0.000000000000000000e+00
9.640000000000000000e+02,-3.362999999999999989e+00,-3.362999999999999989e+00,3.318000000000000060e+00,8.669999999999999929e-01,0.000000000000000000e+00,4.979999999999999982e-01,0.000000000000000000e+00
9.650000000000000000e+02,-3.355999999999999872e+00,-3.355999999999999872e+00,3.322000000000000064e+00,8.669999999999999929e-01,0.000000000000000000e+00,4.979999999999999982e-01,0.000000000000000000e+00
9.660000000000000000e+02,-3.349000000000000199e+00,-3.349000000000000199e+00,3.325000000000000178e+00,8.669999999999999929e-01,0.000000000000000000e+00,4.989999999999999991e-01,0.000000000000000000e+00
9.670000000000000000e+02,-3.342999999999999972e+00,-3.342999999999999972e+00,3.329000000000000181e+00,8.659999999999999920e-01,0.000000000000000000e+00,4.989999999999999991e-01,0.000000000000000000e+00
9.680000000000000000e+02,-3.335999999999999854e+00,-3.335999999999999854e+00,3.331999999999999851e+00,8.659999999999999920e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
9.690000000000000000e+02,-3.329000000000000181e+00,-3.329000000000000181e+00,3.335999999999999854e+00,8.659999999999999920e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
9.700000000000000000e+02,-3.322000000000000064e+00,-3.322000000000000064e+00,3.338999999999999968e+00,8.659999999999999920e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
9.710000000000000000e+02,-3.314999999999999947e+00,-3.314999999999999947e+00,3.342999999999999972e+00,8.649999999999999911e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00
9.720000000000000000e+02,-3.307999999999999829e+00,-3.307999999999999829e+00,3.346000000000000085e+00,8.649999999999999911e-01,0.000000000000000000e+00,5.020000000000000018e-01,0.000000000000000000e+00
9.730000000000000000e+02,-3.301000000000000156e+00,-3.301000000000000156e+00,3.349000000000000199e+00,8.649999999999999911e-01,0.000000000000000000e+00,5.020000000000000018e-01,0.000000000000000000e+00
9.740000000000000000e+02,-3.294000000000000039e+00,-3.294000000000000039e+00,3.353000000000000203e+00,8.639999999999999902e-01,0.000000000000000000e+00,5.030000000000000027e-01,0.000000000000000000e+00
9.750000000000000000e+02,-3.286999999999999922e+00,-3.286999999999999922e+00,3.355999999999999872e+00,8.639999999999999902e-01,0.000000000000000000e+00,5.030000000000000027e-01,0.000000000000000000e+00
9.760000000000000000e+02,-3.279999999999999805e+00,-3.279999999999999805e+00,3.359999999999999876e+00,8.639999999999999902e-01,0.000000000000000000e+00,5.040000000000000036e-01,0.000000000000000000e+00
9.770000000000000000e+02,-3.274000000000000021e+00,-3.274000000000000021e+00,3.362999999999999989e+00,8.639999999999999902e-01,0.000000000000000000e+00,5.040000000000000036e-01,0.000000000000000000e+00
9.780000000000000000e+02,-3.266999999999999904e+00,-3.266999999999999904e+00,3.366999999999999993e+00,8.629999999999999893e-01,0.000000000000000000e+00,5.050000000000000044e-01,0.000000000000000000e+00
9.790000000000000000e+02,-3.259999999999999787e+00,-3.259999999999999787e+00,3.370000000000000107e+00,8.629999999999999893e-01,0.000000000000000000e+00,5.050000000000000044e-01,0.000000000000000000e+00
9.800000000000000000e+02,-3.253000000000000114e+00,-3.253000000000000114e+00,3.374000000000000110e+00,8.629999999999999893e-01,0.000000000000000000e+00,5.050000000000000044e-01,0.000000000000000000e+00
9.810000000000000000e+02,-3.245999999999999996e+00,-3.245999999999999996e+00,3.376999999999999780e+00,8.629999999999999893e-01,0.000000000000000000e+00,5.060000000000000053e-01,0.000000000000000000e+00
9.820000000000000000e+02,-3.238999999999999879e+00,-3.238999999999999879e+00,3.379999999999999893e+00,8.619999999999999885e-01,0.000000000000000000e+00,5.060000000000000053e-01,0.000000000000000000e+00
9.830000000000000000e+02,-3.232000000000000206e+00,-3.232000000000000206e+00,3.383999999999999897e+00,8.619999999999999885e-01,0.000000000000000000e+00,5.070000000000000062e-01,0.000000000000000000e+00
9.840000000000000000e+02,-3.225000000000000089e+00,-3.225000000000000089e+00,3.387000000000000011e+00,8.619999999999999885e-01,0.000000000000000000e+00,5.070000000000000062e-01,0.000000000000000000e+00
9.850000000000000000e+02,-3.217999999999999972e+00,-3.217999999999999972e+00,3.391000000000000014e+00,8.609999999999999876e-01,0.000000000000000000e+00,5.080000000000000071e-01,0.000000000000000000e+00
9.860000000000000000e+02,-3.212000000000000188e+00,-3.212000000000000188e+00,3.394000000000000128e+00,8.609999999999999876e-01,0.000000000000000000e+00,5.080000000000000071e-01,0.000000000000000000e+00
9.870000000000000000e+02,-3.205000000000000071e+00,-3.205000000000000071e+00,3.398000000000000131e+00,8.609999999999999876e-01,0.000000000000000000e+00,5.090000000000000080e-01,0.000000000000000000e+00
9.880000000000000000e+02,-3.197999999999999954e+00,-3.197999999999999954e+00,3.400999999999999801e+00,8.609999999999999876e-01,0.000000000000000000e+00,5.090000000000000080e-01,0.000000000000000000e+00
9.890000000000000000e+02,-3.190999999999999837e+00,-3.190999999999999837e+00,3.404999999999999805e+00,8.599999999999999867e-01,0.000000000000000000e+00,5.100000000000000089e-01,0.000000000000000000e+00
9.900000000000000000e+02,-3.184000000000000163e+00,-3.184000000000000163e+00,3.407999999999999918e+00,8.599999999999999867e-01,0.000000000000000000e+00,5.100000000000000089e-01,0.000000000000000000e+00
9.910000000000000000e+02,-3.177000000000000046e+00,-3.177000000000000046e+00,3.411000000000000032e+00,8.599999999999999867e-01,0.000000000000000000e+00,5.110000000000000098e-01,0.000000000000000000e+00
9.920000000000000000e+02,-3.169999999999999929e+00,-3.169999999999999929e+00,3.415000000000000036e+00,8.599999999999999867e-01,0.000000000000000000e+00,5.110000000000000098e-01,0.000000000000000000e+00
9.930000000000000000e+02,-3.162999999999999812e+00,-3.162999999999999812e+00,3.418000000000000149e+00,8.589999999999999858e-01,0.000000000000000000e+00,5.120000000000000107e-01,0.000000000000000000e+00
9.940000000000000000e+02,-3.156000000000000139e+00,-3.156000000000000139e+00,3.422000000000000153e+00,8.589999999999999858e-01,0.000000000000000000e+00,5.120000000000000107e-01,0.000000000000000000e+00
9.950000000000000000e+02,-3.149999999999999911e+00,-3.149999999999999911e+00,3.424999999999999822e+00,8.589999999999999858e-01,0.000000000000000000e+00,5.120000000000000107e-01,0.000000000000000000e+00
9.960000000000000000e+02,-3.142999999999999794e+00,-3.142999999999999794e+00,3.428999999999999826e+00,8.579999999999999849e-01,0.000000000000000000e+00,5.130000000000000115e-01,0.000000000000000000e+00
9.970000000000000000e+02,-3.136000000000000121e+00,-3.136000000000000121e+00,3.431999999999999940e+00,8.579999999999999849e-01,0.000000000000000000e+00,5.130000000000000115e-01,0.000000000000000000e+00
9.980000000000000000e+02,-3.129000000000000004e+00,-3.129000000000000004e+00,3.435999999999999943e+00,8.579999999999999849e-01,0.000000000000000000e+00,5.140000000000000124e-01,0.000000000000000000e+00
9.990000000000000000e+02,-3.121999999999999886e+00,-3.121999999999999886e+00,3.439000000000000057e+00,8.579999999999999849e-01,0.000000000000000000e+00,5.140000000000000124e-01,0.000000000000000000e+00
1.000000000000000000e+03,-3.115000000000000213e+00,-3.115000000000000213e+00,3.442000000000000171e+00,8.569999999999999840e-01,0.000000000000000000e+00,5.150000000000000133e-01,0.000000000000000000e+00
1.001000000000000000e+03,-3.108000000000000096e+00,-3.108000000000000096e+00,3.446000000000000174e+00,8.569999999999999840e-01,0.000000000000000000e+00,5.150000000000000133e-01,0.000000000000000000e+00
1.002000000000000000e+03,-3.100999999999999979e+00,-3.100999999999999979e+00,3.448999999999999844e+00,8.569999999999999840e-01,0.000000000000000000e+00,5.160000000000000142e-01,0.000000000000000000e+00
1.003000000000000000e+03,-3.093999999999999861e+00,-3.093999999999999861e+00,3.452999999999999847e+00,8.559999999999999831e-01,0.000000000000000000e+00,5.160000000000000142e-01,0.000000000000000000e+00
1.004000000000000000e+03,-3.088000000000000078e+00,-3.088000000000000078e+00,3.455999999999999961e+00,8.559999999999999831e-01,0.000000000000000000e+00,5.170000000000000151e-01,0.000000000000000000e+00
1.005000000000000000e+03,-3.080999999999999961e+00,-3.080999999999999961e+00,3.459999999999999964e+00,8.559999999999999831e-01,0.000000000000000000e+00,5.170000000000000151e-01,0.000000000000000000e+00
1.006000000000000000e+03,-3.073999999999999844e+00,-3.073999999999999844e+00,3.463000000000000078e+00,8.559999999999999831e-01,0.000000000000000000e+00,5.180000000000000160e-01,0.000000000000000000e+00
1.007000000000000000e+03,-3.067000000000000171e+00,-3.067000000000000171e+00,3.467000000000000082e+00,8.549999999999999822e-01,0.000000000000000000e+00,5.180000000000000160e-01,0.000000000000000000e+00
1.008000000000000000e+03,-3.060000000000000053e+00,-3.060000000000000053e+00,3.470000000000000195e+00,8.549999999999999822e-01,0.000000000000000000e+00,5.180000000000000160e-01,0.000000000000000000e+00
1.009000000000000000e+03,-3.052999999999999936e+00,-3.052999999999999936e+00,3.472999999999999865e+00,8.549999999999999822e-01,0.000000000000000000e+00,5.190000000000000169e-01,0.000000000000000000e+00
1.010000000000000000e+03,-3.045999999999999819e+00,-3.045999999999999819e+00,3.476999999999999869e+00,8.549999999999999822e-01,0.000000000000000000e+00,5.190000000000000169e-01,0.000000000000000000e+00
1.011000000000000000e+03,-3.039000000000000146e+00,-3.039000000000000146e+00,3.479999999999999982e+00,8.539999999999999813e-01,0.000000000000000000e+00,5.200000000000000178e-01,0.000000000000000000e+00
1.012000000000000000e+03,-3.032000000000000028e+00,-3.032000000000000028e+00,3.483999999999999986e+00,8.539999999999999813e-01,0.000000000000000000e+00,5.200000000000000178e-01,0.000000000000000000e+00
1.013000000000000000e+03,-3.024999999999999911e+00,-3.024999999999999911e+00,3.487000000000000099e+00,8.539999999999999813e-01,0.000000000000000000e+00,5.210000000000000187e-01,0.000000000000000000e+00
1.014000000000000000e+03,-3.019000000000000128e+00,-3.019000000000000128e+00,3.491000000000000103e+00,8.529999999999999805e-01,0.000000000000000000e+00,5.210000000000000187e-01,0.000000000000000000e+00
1.015000000000000000e+03,-3.012000000000000011e+00,-3.012000000000000011e+00,3.494000000000000217e+00,8.529999999999999805e-01,0.000000000000000000e+00,5.220000000000000195e-01,0.000000000000000000e+00
1.016000000000000000e+03,-3.004999999999999893e+00,-3.004999999999999893e+00,3.498000000000000220e+00,8.529999999999999805e-01,0.000000000000000000e+00,5.220000000000000195e-01,0.000000000000000000e+00
1.017000000000000000e+03,-2.998000000000000220e+00,-2.998000000000000220e+00,3.500999999999999890e+00,8.529999999999999805e-01,0.000000000000000000e+00,5.230000000000000204e-01,0.000000000000000000e+00
1.018000000000000000e+03,-2.991000000000000103e+00,-2.991000000000000103e+00,3.504000000000000004e+00,8.519999999999999796e-01,0.000000000000000000e+00,5.230000000000000204e-01,0.000000000000000000e+00
1.019000000000000000e+03,-2.983999999999999986e+00,-2.983999999999999986e+00,3.508000000000000007e+00,8.519999999999999796e-01,0.000000000000000000e+00,5.240000000000000213e-01,0.000000000000000000e+00
